,category,item,quantity,price,payment_method,card_type,shopping_mall,city,province_state,country,gender,age,days_since_last_purchase,tenure,discount_used,purchase_frequency,avg_purchase_value,recency,purchase_per_tenure,discount_ratio
1522,3,10,-1.3290688862364683,2.7590905151962786,9,1,49,28,11,2,2,49.0,-0.9623856570316194,0.8214068336780322,-1.0118704488730614,-0.36524504050296996,0.6674729039314716,-1.4474545587661976,-0.6070835007254121,-0.6236283535923591
9810,3,6,0.45443740232561997,0.885435484216737,8,0,59,48,23,0,1,31.0,1.1866520566485028,-0.5536778464559464,-1.0118704488730614,-1.0509323149936867,-1.0716948004527163,-0.0875318057539533,-0.6536686827869674,-0.6236283535923591
358,0,0,-1.3290688862364683,-1.048317144308952,3,1,52,29,28,3,2,29.0,1.5664553470768727,0.13386449361104288,-1.0118704488730614,-0.7766574051974,1.4812183612881287,1.4952671762241865,-0.6536686827869674,-0.6236283535923591
138,2,11,-1.3290688862364683,-0.6329487150104107,0,0,2,35,23,0,1,45.0,1.7076887314572715,-1.2412201865229358,0.9882688056694595,0.8004233261312483,-0.5147147086624054,-0.3028529083142253,1.5125422830753568,0.6611803036016615
299,1,4,1.3461905466066642,0.4962319953464505,5,3,31,37,4,3,0,18.0,0.6217185191269077,-0.20990667642245178,0.9882688056694595,0.8689920535803201,-0.5351408216694603,-1.4361218691577622,0.2547423674133619,-0.14167976679876504
1556,2,8,-0.4373157419554242,-1.0004843625885491,7,3,43,9,14,3,2,35.0,0.4213197980466121,1.165178003711527,-1.0118704488730614,-1.59948213458626,-0.5660958589069558,0.3110011121426905,-1.031008657485566,-0.6236283535923591
5099,3,7,-1.3290688862364683,1.9504303250855357,9,2,0,28,11,2,1,63.0,1.39277645547395,-0.20990667642245178,0.9882688056694595,0.8689920535803201,1.667018777541305,-1.6778859141377167,0.2547423674133619,-0.35658400689213526
382,3,3,-1.3290688862364683,1.5861652950609295,2,1,4,48,23,0,0,29.0,-1.4891480095855392,1.5089491737450216,-1.0118704488730614,1.5546793280710367,0.21508012616353803,0.265670353708949,-0.15817174631406056,-0.6236283535923591
8312,0,5,-0.4373157419554242,-0.5883865508435395,7,3,46,40,26,3,0,55.0,1.2496345118451673,-0.5536778464559464,0.9882688056694595,-1.1195010424427583,1.7552511625923977,-0.2594109314818897,-0.6955953466423673,0.5819249874533033
6948,1,4,1.3461905466066642,0.47415532686011047,1,0,33,22,4,3,0,61.0,0.0701448963439989,0.13386449361104288,-1.0118704488730614,-1.0509323149936867,1.1695622040670852,1.540597934657928,-0.7734591509452526,-0.6236283535923591
4857,0,5,-1.3290688862364683,-1.0965587532235463,8,0,44,39,3,2,1,49.0,0.6904266520687233,0.13386449361104288,-1.0118704488730614,1.3489731457238217,-0.5306484806644723,-0.9998133192330004,0.2747074454397429,-0.6236283535923591
3180,3,7,1.3461905466066642,1.2942626784082145,3,1,12,24,17,3,2,58.0,-1.376543013930897,-1.5849913565564304,0.9882688056694595,0.8004233261312483,-1.0814516035729247,1.1836182119922138,2.805281085283518,-0.2893200118428792
1439,3,7,-0.4373157419554242,1.9528832882506848,9,2,9,14,5,3,2,25.0,0.5778216564140811,1.5089491737450216,-1.0118704488730614,0.18330477908960335,0.7660236347283963,0.337444054562373,-0.5393232359086043,-0.6236283535923591
7269,1,9,0.45443740232561997,0.22681487437426662,7,3,23,26,5,3,0,43.0,0.8297514772007384,-0.8974490164894412,-1.0118704488730614,1.28040441827475,0.9628443250094334,0.037127779938835745,1.2330311907060245,-0.6236283535923591
5673,0,0,-0.4373157419554242,-0.3287812825319514,0,3,19,21,27,2,0,59.0,-1.607478682985333,-0.5536778464559464,-1.0118704488730614,1.4175418731728935,-0.3209825028222974,0.4356606978354795,0.8556912160074259,-0.6236283535923591
946,1,1,-1.3290688862364683,-0.0446463825688745,1,0,56,25,7,2,0,43.0,-1.4700624171017016,1.5089491737450216,-1.0118704488730614,0.04616732419146003,-0.7285220633685539,-1.5910019604730454,-0.5774383848680587,-0.6236283535923591
2390,0,2,1.3461905466066642,-0.49190333301435085,8,1,13,46,9,3,0,65.0,1.022515961287499,1.165178003711527,-1.0118704488730614,-0.6395199502992567,-0.2726898370186763,-0.8959303311556762,-0.7375220104977671,-0.6236283535923591
5498,3,3,-1.3290688862364683,-0.32305770181327065,1,0,55,27,4,3,2,50.0,0.018613796637637167,-0.8974490164894412,-1.0118704488730614,0.5261484163349617,-0.7660752264571254,1.699255589176023,0.6565395626942769,-0.6236283535923591
7073,3,6,-0.4373157419554242,0.8780765947212904,9,1,17,5,16,3,2,60.0,-1.5311363130499822,1.165178003711527,-1.0118704488730614,-1.5309134071371884,-1.4186579502598375,-1.0810309280934538,-1.010045325557866,-0.6236283535923591
9230,0,0,-0.4373157419554242,-0.06222595191910803,2,1,37,23,26,3,1,35.0,-1.2467609850408008,-0.5536778464559464,-1.0118704488730614,0.04616732419146003,-1.444980260835939,-1.6967737301517756,0.01715793889942971,-0.6236283535923591
2721,1,9,-1.3290688862364683,-0.8643449069227871,3,1,14,38,24,3,2,46.0,-1.6666440196852297,-1.2412201865229358,-1.0118704488730614,0.8689920535803201,0.8809994873248083,1.1382874535584724,1.5824200561676895,-0.6236283535923591
1932,1,9,0.45443740232561997,0.32002747464992354,3,1,26,20,20,3,2,69.0,-1.5005993650758418,-0.8974490164894412,-1.0118704488730614,0.04616732419146003,-0.7004449320873787,1.6407033595324403,0.2896812539595285,-0.6236283535923591
7423,1,4,0.45443740232561997,-0.44815882323586276,7,3,29,11,4,3,0,21.0,-0.8135180356576855,0.8214068336780322,-1.0118704488730614,1.6918167829691801,0.40151227787054067,-1.3379052258846555,0.0916942301979182,-0.6236283535923591
3236,3,7,0.45443740232561997,2.367434063160843,7,3,45,32,20,3,0,59.0,1.3030741707999127,-0.5536778464559464,-1.0118704488730614,-0.22810758560482663,-1.619830595889457,-1.2887969042481022,-0.15054871652216953,-0.6236283535923591
3140,2,11,-0.4373157419554242,-0.8218268787268733,5,3,43,9,14,3,2,43.0,-0.04436865855902716,0.13386449361104288,-1.0118704488730614,1.0061295084784634,-1.0036779499240696,-0.8789312967430232,0.12496936024188639,-0.6236283535923591
4163,0,5,1.3461905466066642,-0.08593792918221366,3,1,43,9,14,3,0,19.0,0.37360581683701793,1.165178003711527,-1.0118704488730614,1.486110600621965,0.7421580731393972,-0.4822871604477853,-0.08765872073906984,-0.6236283535923591
8888,0,2,0.45443740232561997,-0.3312342456971002,5,3,46,40,26,3,0,33.0,1.7325000016862604,0.4776356636445376,0.9882688056694595,-0.22810758560482663,0.03236819435129114,-1.1886914793735899,-0.4964436933292181,0.26544207780483864
3807,0,5,-1.3290688862364683,-0.5119358655297334,1,0,42,45,19,3,2,23.0,-1.1513330226216123,-1.2412201865229358,0.9882688056694595,-0.43381376795204163,-0.4195332336192219,-1.7345493621798935,0.2547423674133619,0.46655217538803284
9479,1,9,0.45443740232561997,-0.5438243866766685,3,1,25,31,18,3,1,21.0,0.27817785441782955,-1.2412201865229358,-1.0118704488730614,-0.982363587544615,-0.9308879870776232,-1.6250000292983515,-0.3042798173253023,-0.6236283535923591
6983,2,11,1.3461905466066642,-1.1619711042941827,3,1,41,34,9,3,2,67.0,-0.8459635428802096,0.8214068336780322,-1.0118704488730614,-1.2566384973409017,-0.38633202587923243,-0.6107243093433862,-0.9098871841255219,-0.6236283535923591
8904,3,7,-0.4373157419554242,0.46189051103436624,2,2,7,4,30,2,0,34.0,0.3640630205950991,-1.2412201865229358,0.9882688056694595,-1.0509323149936867,-1.0433368978587294,-0.4029583331887377,-0.3741575904176353,-0.1323431244346825
9722,3,3,0.45443740232561997,-0.6456223580303465,5,3,58,25,7,2,2,49.0,0.9309051173650781,-0.5536778464559464,-1.0118704488730614,-1.6680508620353316,1.1301138346170343,-0.4501778732238851,-1.031008657485566,-0.6236283535923591
4154,3,6,1.3461905466066642,2.484767467893797,8,3,48,4,0,3,0,48.0,0.5052964049754979,-1.5849913565564304,-1.0118704488730614,1.4175418731728935,1.0618162127755757,-0.7013858262108691,3.7486310220300134,-0.6236283535923591
4172,2,11,-1.3290688862364683,-0.9804518300731665,1,0,39,36,9,3,1,66.0,-0.05772857329771353,1.165178003711527,-1.0118704488730614,1.6232480555201083,0.1486075178553558,0.4772138930664092,-0.045732056883669985,-0.6236283535923591
796,0,5,-1.3290688862364683,-0.2196244216828268,8,3,18,44,25,2,0,46.0,1.5664553470768727,-0.5536778464559464,-1.0118704488730614,0.1147360516405317,1.56439686270861,-1.528672167626651,0.05908460275482957,-0.6236283535923591
2416,3,6,-1.3290688862364683,-0.3369578264157809,7,3,21,33,12,3,1,40.0,-0.6188449923225412,0.8214068336780322,-1.0118704488730614,1.0061295084784634,1.0643431545908817,0.8285272709279056,-0.1412316801098585,-0.6236283535923591
7170,3,3,0.45443740232561997,2.387466595676225,3,1,44,39,3,2,2,60.0,-1.515867839062912,1.165178003711527,0.9882688056694595,1.2118356908256784,-1.1242692287767166,-0.4464003100210733,-0.17151204844986956,-0.38814164635958376
6139,2,11,1.3461905466066642,-0.6824168055075794,0,3,53,17,1,0,0,26.0,0.25718370268560814,1.5089491737450216,0.9882688056694595,-0.36524504050296996,-1.0178569012210632,1.4442700729862272,-0.6917838317464218,0.7623265934653416
785,3,10,0.45443740232561997,0.06737226863959044,5,3,26,20,20,3,0,30.0,0.8755568991619488,1.165178003711527,0.9882688056694595,-0.2966763130538983,-0.6404300639738669,-0.2254128626565836,-0.6327053508592675,0.008294741521163804
7067,3,7,-1.3290688862364683,-0.3847906081361839,6,2,28,43,2,3,1,28.0,-0.9261230313123278,-0.20990667642245178,0.9882688056694595,-0.022401403257611637,1.0451103196632765,0.8341936157321233,-0.19946315768680267,0.3168629283624691
3158,1,1,1.3461905466066642,-0.22820979276084788,8,3,30,8,21,3,1,39.0,-0.6398391440547626,-1.2412201865229358,-1.0118704488730614,-0.5023824954011133,0.015451722754383168,1.380051498538427,0.18486459432102895,-0.6236283535923591
123,3,6,0.45443740232561997,2.5550857452947313,0,0,0,28,11,2,2,53.0,-0.05009433630417846,1.5089491737450216,0.9882688056694595,1.1432669633766066,-0.29437942093338404,-0.8052688142881933,-0.2725171931924236,-0.39835204715965117
9457,3,7,-1.3290688862364683,0.7909964023585055,2,3,1,30,9,3,1,30.0,1.112218245961536,-1.5849913565564304,-1.0118704488730614,0.3204422339877467,-1.3811749799994686,1.703033152378835,2.071564467814021,-0.6236283535923591
9246,3,10,1.3461905466066642,2.304474675255356,7,3,28,43,2,3,2,64.0,-1.1513330226216123,1.165178003711527,-1.0118704488730614,-1.2566384973409017,-0.5785199894988758,-1.5740029260603925,-0.9261919978470663,-0.6236283535923591
2172,2,11,-1.3290688862364683,-0.48372678913052136,4,2,15,47,8,2,2,58.0,-1.376543013930897,-1.5849913565564304,0.9882688056694595,0.8004233261312483,-1.0814516035729247,1.1836182119922138,2.805281085283518,0.42936855872977914
2169,1,9,-0.4373157419554242,-0.6296780974568789,0,1,6,32,20,3,1,35.0,-1.2467609850408008,-0.5536778464559464,-1.0118704488730614,0.04616732419146003,-1.444980260835939,-1.6967737301517756,0.01715793889942971,-0.6236283535923591
6880,2,8,0.45443740232561997,-0.809562062901129,9,2,55,27,4,3,2,30.0,1.1198524829550711,-0.5536778464559464,0.9882688056694595,0.663285871233105,0.25937180075959176,-1.1773587897651545,0.39449791359802805,1.1139024405574662
4009,1,1,-0.4373157419554242,0.26320049465730816,7,3,2,35,23,0,0,29.0,1.2477259525967834,-1.2412201865229358,0.9882688056694595,0.5947171437840334,0.053145271499360755,1.7238097499942997,1.3029089637983577,-0.07032633966309004
9296,1,4,1.3461905466066642,-0.8757920683601483,4,2,8,7,15,3,0,29.0,0.0815962518343015,-0.20990667642245178,0.9882688056694595,-0.15953885815575497,1.483253953306014,0.1995629976597427,-0.26934093077913573,1.378451302072759
4340,3,10,0.45443740232561997,-0.20490664269193362,9,1,6,32,20,3,1,25.0,0.08350481108268526,0.8214068336780322,-1.0118704488730614,-0.36524504050296996,0.8690667065303089,1.378162716937021,-0.6070835007254121,-0.6236283535923591
910,0,0,-0.4373157419554242,-0.9796341756847837,6,2,1,30,9,3,2,63.0,-1.1322474301377747,0.13386449361104288,-1.0118704488730614,-0.8452261326464716,0.80315564084775,-0.34629488514656087,-0.6836162998265387,-0.6236283535923591
6268,2,8,-1.3290688862364683,-0.5078475935878185,0,0,30,8,21,3,2,24.0,-1.080716330431413,-0.8974490164894412,0.9882688056694595,-0.7766574051974,1.3286893456031448,0.027683871931806273,-0.3392187038714688,0.46100135803069875
7771,2,8,1.3461905466066642,-0.8704773148356592,6,2,1,30,9,3,1,51.0,0.1293102330438957,0.4776356636445376,0.9882688056694595,0.663285871233105,1.4880972584520167,0.6113173867662277,-0.1557895495040946,1.3542850666747588
2309,3,6,1.3461905466066642,-0.21308318657576317,6,2,2,35,23,0,1,34.0,-0.3974521195100242,1.165178003711527,-1.0118704488730614,1.074698235927535,0.9829896667036766,-1.292574467450914,-0.21343871230526942,-0.6236283535923591
9658,1,4,-1.3290688862364683,0.4672052645588555,2,2,52,29,28,3,2,56.0,-1.3498231844535242,-0.20990667642245178,0.9882688056694595,-0.0909701307066833,0.23164563361943144,0.5376549043113978,-0.23440204423296926,-0.1338116707623555
3634,3,3,-0.4373157419554242,1.7345695665524357,3,1,1,30,9,3,1,33.0,-0.1836934836910422,-0.20990667642245178,-1.0118704488730614,-1.2566384973409017,0.4971149098829419,0.20900690566677216,-0.8283631155178,-0.6236283535923591
1257,3,7,-0.4373157419554242,2.367434063160843,8,0,5,13,13,2,0,57.0,0.4690337792562063,-0.8974490164894412,0.9882688056694595,0.1147360516405317,0.575730877470232,1.3706075905313975,0.3420895837787783,-0.38685912455738236
6591,1,9,1.3461905466066642,0.21168826818918207,2,3,58,25,7,2,2,32.0,-0.20850475392003118,-1.5849913565564304,-1.0118704488730614,0.5261484163349617,1.5864374107643324,0.7945292021025995,2.3860144467295195,-0.6236283535923591
4458,3,10,1.3461905466066642,1.949612670697153,0,1,24,1,10,3,2,44.0,0.4365882720336823,-1.5849913565564304,-1.0118704488730614,1.28040441827475,-0.8248968164911873,0.2694479169117608,3.538997702753014,-0.6236283535923591
6133,1,1,-1.3290688862364683,0.3106244491835194,5,3,24,1,10,3,1,30.0,1.112218245961536,-1.5849913565564304,-1.0118704488730614,0.3204422339877467,-1.3811749799994686,1.703033152378835,2.071564467814021,-0.6236283535923591
1178,3,3,0.45443740232561997,0.2791447552307758,1,0,11,10,22,3,2,49.0,0.9538078283456832,1.165178003711527,0.9882688056694595,-0.5023824954011133,-0.580695967173167,-0.4256237124056085,-0.6955953466423673,-0.07587500989791691
4652,1,4,1.3461905466066642,0.25134450602575537,8,2,45,32,20,3,0,34.0,-0.18751060218780974,0.8214068336780322,-1.0118704488730614,0.1147360516405317,-0.7054988157179902,0.03523899833742985,-0.44403536350996836,-0.6236283535923591
6218,0,0,-0.4373157419554242,-0.3598521492905036,0,3,32,19,26,3,0,54.0,-1.03872802696697,-1.5849913565564304,-1.0118704488730614,1.3489731457238217,-0.7342778752811947,-0.4388451836154497,3.643814362391514,-0.6236283535923591
3650,3,7,-1.3290688862364683,2.7672670590801083,3,1,7,4,30,2,1,54.0,-0.05772857329771353,1.5089491737450216,0.9882688056694595,-1.1880697698918299,-1.0997719317338914,0.03901656154024164,-0.9204747255031481,-0.41007319032141315
442,1,1,-1.3290688862364683,-1.02010806790974,9,2,41,34,9,3,0,20.0,-1.2314925110537307,0.8214068336780322,0.9882688056694595,-0.8452261326464716,-0.5004655645372091,-0.05920008173286488,-0.7701316379408558,2.3724514686688023
3415,1,1,-0.4373157419554242,0.015042387783081259,4,2,6,32,20,3,0,62.0,1.2400917156032485,-1.2412201865229358,-1.0118704488730614,1.5546793280710367,0.6182677313612123,-0.8373781015120935,2.28119778709102,-0.6236283535923591
1399,2,8,-1.3290688862364683,-0.5589509928617532,0,1,53,17,1,0,2,58.0,-0.019557388330038183,1.5089491737450216,-1.0118704488730614,0.251873506538675,-0.6054038427006011,-1.4493433403676035,-0.5202656614288772,-0.6236283535923591
1457,3,10,1.3461905466066642,0.21127944099499038,2,1,37,23,26,3,0,58.0,-1.1856870890925202,-1.5849913565564304,0.9882688056694595,1.3489731457238217,0.9175699508185386,0.3752196865904909,3.643814362391514,-0.05145194917987298
7524,2,8,-1.3290688862364683,-0.9571486800042524,7,3,48,4,0,3,2,63.0,-0.6341134663096113,-0.5536778464559464,0.9882688056694595,1.6232480555201083,0.7057981881302758,-0.4747320340421617,0.9814712075736257,1.8390453500234625
5744,3,10,1.3461905466066642,0.17448499351775745,4,2,45,32,20,3,2,28.0,1.3603309482514259,1.5089491737450216,0.9882688056694595,0.8004233261312483,1.6693351408720019,0.18823030805130733,-0.3678050655910596,-0.037277471779068226
1054,3,7,-0.4373157419554242,0.5371147147655982,1,0,55,27,4,3,2,63.0,-0.24667593888770653,-1.2412201865229358,0.9882688056694595,0.04616732419146003,0.724680058916866,0.21656203207239574,0.7438867790596931,-0.1523423461526056
8998,0,0,0.45443740232561997,-0.5409625963173283,8,3,17,5,16,3,2,47.0,-0.39172644176487287,-0.8974490164894412,-1.0118704488730614,-1.393775952239045,1.689269904081636,-0.14608403539753603,-0.8108936722447168,-0.6236283535923591
3275,1,1,-0.4373157419554242,0.11765801352514205,0,2,34,2,26,3,0,48.0,0.4575824237659037,-1.2412201865229358,-1.0118704488730614,-1.6680508620353316,-0.9958865459935434,1.538709153056522,-1.0030575482486328,-0.6236283535923591
1463,3,7,-0.4373157419554242,-0.3954201151851622,1,0,28,43,2,3,1,22.0,-1.3860858101728157,-0.5536778464559464,-1.0118704488730614,-1.6680508620353316,0.93862779927942,-0.6636101941827511,-1.031008657485566,-0.6236283535923591
3699,3,7,1.3461905466066642,1.762778642951648,5,3,46,40,26,3,2,25.0,0.30489768389520233,-0.20990667642245178,0.9882688056694595,1.074698235927535,0.4114796594753579,0.6623144900041869,0.3595590270518615,-0.34028002243677447
3759,3,10,-1.3290688862364683,1.3837958339361478,7,3,50,6,9,3,2,22.0,-0.33637822356174363,0.13386449361104288,-1.0118704488730614,0.18330477908960335,-1.5147519320696592,-0.3292958507339078,-0.23440204423296926,-0.6236283535923591
929,1,9,-1.3290688862364683,-0.7903471847741296,8,3,43,9,14,3,0,56.0,0.22473819546308407,0.4776356636445376,-1.0118704488730614,0.663285871233105,-1.6286748922430272,0.8568589949489941,-0.1557895495040946,-0.6236283535923591
5511,0,0,-0.4373157419554242,-0.27686022886963374,8,3,50,6,9,3,1,39.0,0.1942012474889438,-0.5536778464559464,-1.0118704488730614,-0.7080886777483283,-1.1905312586002899,-0.9563713424006649,-0.44403536350996836,-0.6236283535923591
6468,3,10,-0.4373157419554242,2.2034943582900604,9,2,10,30,9,3,1,58.0,-0.8116094764093017,-0.5536778464559464,0.9882688056694595,-1.59948213458626,1.0485497682452207,-0.16308306981018908,-0.9890819936301659,-0.3758139336728982
8412,0,0,-1.3290688862364683,-0.9305749123818063,7,3,11,10,22,3,1,54.0,-0.2657615313715442,0.13386449361104288,-1.0118704488730614,-0.0909701307066833,0.9246594264670353,0.5055456170874977,-0.3541925123912545,-0.6236283535923591
1829,3,7,-0.4373157419554242,1.2574682309309817,0,3,10,30,9,3,0,48.0,0.5052964049754979,-1.5849913565564304,-1.0118704488730614,1.4175418731728935,1.0618162127755757,-0.7013858262108691,3.7486310220300134,-0.6236283535923591
2928,3,7,0.45443740232561997,1.1949176702196855,0,2,58,25,7,2,2,65.0,-1.1265217523926234,1.5089491737450216,0.9882688056694595,0.38901096143681835,0.7903103532866126,0.8436375237391528,-0.4821505124694227,-0.27606549609069725
8295,1,1,0.45443740232561997,0.4815142163555573,7,3,28,43,2,3,1,24.0,-0.9585685385348518,-0.20990667642245178,0.9882688056694595,0.18330477908960335,-0.9233773544599089,0.749198443668858,-0.09464649804830312,-0.1377221597904235
6538,3,3,0.45443740232561997,2.116005338733084,7,3,55,27,4,3,0,41.0,-1.0349109084702026,0.13386449361104288,-1.0118704488730614,-1.393775952239045,1.2512666560953047,-0.4482890916224792,-0.9231972361431091,-0.6236283535923591
4221,0,2,0.45443740232561997,-0.2760425744812508,5,3,10,30,9,3,0,50.0,-0.02910018457195702,-0.20990667642245178,0.9882688056694595,-1.59948213458626,-1.5254914347847086,-0.8128239406938169,-1.0030575482486328,0.21802030449839
3546,3,10,1.3461905466066642,-0.5556803753082215,2,3,4,48,23,0,2,27.0,-1.7086323231496725,1.165178003711527,0.9882688056694595,0.8004233261312483,0.5039938070468298,0.06168194075711238,-0.29729204001606896,0.5297082753343793
5598,3,6,-1.3290688862364683,2.134402562471701,2,3,29,11,4,3,1,64.0,0.14457870703096584,0.4776356636445376,0.9882688056694595,-0.0909701307066833,1.2697273699126774,1.5084886474340278,-0.44403536350996836,-0.3708441179654829
8937,0,2,-0.4373157419554242,-0.4988533953156061,6,2,46,40,26,3,2,37.0,-0.5902166035967847,-1.2412201865229358,0.9882688056694595,-1.3252072247899733,1.6438551442343354,-0.39351442518170826,-0.6536686827869674,0.4489863259784797
7318,0,2,0.45443740232561997,-1.0834762830094191,7,3,53,17,1,0,2,27.0,-0.40508635650355923,1.5089491737450216,-1.0118704488730614,-0.570951222850185,0.8721551909712382,0.6679808348084045,-0.7489565551856034,-0.6236283535923591
8350,1,4,-0.4373157419554242,0.32125395623249803,8,2,41,34,9,3,1,23.0,1.072138501745477,1.5089491737450216,0.9882688056694595,-0.36524504050296996,0.5393007996329073,0.5338773411085861,-0.6917838317464218,-0.09000792432690681
2011,0,2,0.45443740232561997,-0.15135028025285013,3,1,6,32,20,3,0,54.0,1.0740470609938606,-1.5849913565564304,-1.0118704488730614,-1.3252072247899733,-1.2127823851406212,-1.2529100538213904,-0.44403536350996836,-0.6236283535923591
913,1,9,-0.4373157419554242,-0.5331948796276902,6,2,19,21,27,2,1,35.0,0.5778216564140811,1.165178003711527,0.9882688056694595,-1.4623446796881168,1.1394494807680249,0.6717583980112164,-0.9890819936301659,0.49635732129075644
8248,3,10,1.3461905466066642,0.3494630326317099,7,3,18,44,25,2,2,36.0,0.21328683997278147,-1.5849913565564304,-1.0118704488730614,1.6232480555201083,-0.5598486971968945,1.5538194058677692,4.063081000945512,-0.6236283535923591
7265,3,6,-0.4373157419554242,-0.2666395490148468,9,0,26,20,20,3,2,70.0,-0.5749481296097145,-0.8974490164894412,0.9882688056694595,-1.6680508620353316,-1.7138187928531907,-0.4860647236505971,-1.0205269915217159,0.2104408529963981
3219,2,11,1.3461905466066642,-1.0797968382616956,4,2,21,33,12,3,2,18.0,-0.12834526548791295,1.5089491737450216,-1.0118704488730614,-1.393775952239045,1.678039051569166,-1.779880120613635,-0.9776474489423298,-0.6236283535923591
2606,2,8,1.3461905466066642,-0.9428397282075507,8,2,22,49,20,3,0,29.0,0.2934463284048997,-0.5536778464559464,-1.0118704488730614,1.074698235927535,0.009976682154554018,-0.0006478520892821481,0.6460578967304268,-0.6236283535923591
3264,0,2,-1.3290688862364683,-0.8806979946904461,2,3,17,5,16,3,2,27.0,-1.7086323231496725,1.165178003711527,0.9882688056694595,0.8004233261312483,0.5039938070468298,0.06168194075711238,-0.29729204001606896,1.4012887125936542
4928,1,1,-1.3290688862364683,0.48723779707423776,1,0,55,27,4,3,2,64.0,1.3546052705062746,-0.20990667642245178,0.9882688056694595,0.8689920535803201,-1.5219817933745619,1.521710118643869,0.2547423674133619,-0.13926892802899257
8661,1,1,-1.3290688862364683,0.39116340643924075,7,3,54,0,14,3,2,20.0,-1.590301649749879,0.4776356636445376,0.9882688056694595,-1.3252072247899733,0.6575055223266543,-1.4455657771647916,-0.9157103318832164,-0.1119269955266167
6564,3,7,0.45443740232561997,1.40096657609219,7,3,36,34,9,3,1,53.0,-0.7238157509836484,1.165178003711527,0.9882688056694595,-0.22810758560482663,0.8614858810843914,-0.008202978494905727,-0.6117420189315677,-0.3024746141640935
8129,0,5,-0.4373157419554242,-0.44693234165328843,9,3,1,30,9,3,0,55.0,0.5549189454334759,-1.2412201865229358,-1.0118704488730614,0.1147360516405317,-0.22523948515349024,1.2232826256217375,0.8137645521520263,-0.6236283535923591
6,3,7,0.45443740232561997,0.5252587261340451,6,2,25,31,18,3,1,37.0,-0.6073936368322386,-0.5536778464559464,0.9882688056694595,-0.022401403257611637,0.02190946294905335,-0.9412610895894177,-0.02476872495597015,-0.14929908313417917
2980,0,2,-1.3290688862364683,-0.8279592866397455,5,3,32,19,26,3,2,20.0,-1.613204360730484,-0.8974490164894412,-1.0118704488730614,0.9375607810293917,0.8581868181588534,-1.4644535931788505,0.9709895416097756,-0.6236283535923591
6583,0,2,1.3461905466066642,-0.13867663723291423,1,0,0,28,11,2,2,28.0,0.5720959786689298,-0.8974490164894412,0.9882688056694595,0.1147360516405317,-0.19203827741350077,0.768086259682917,0.3420895837787783,0.11938272196665223
3361,1,4,-0.4373157419554242,-0.0830761388228733,1,0,40,27,4,3,2,30.0,-0.6322049070612276,1.5089491737450216,-1.0118704488730614,0.38901096143681835,1.0593594637884727,-0.3821817355732729,-0.4821505124694227,-0.6236283535923591
4774,1,4,-0.4373157419554242,-0.3005722061327394,7,3,15,47,8,2,1,41.0,1.1503894309292113,1.165178003711527,0.9882688056694595,1.3489731457238217,-1.6778098719850836,-0.03842348411740004,-0.1295853845944697,0.23845693723228106
1943,1,9,1.3461905466066642,-0.18078583823463645,2,1,50,6,9,3,0,62.0,0.5797302156624649,-0.20990667642245178,0.9882688056694595,0.18330477908960335,-0.5796430747501229,-0.32740706913250195,-0.09464649804830312,0.14707090604139114
7452,0,2,-1.3290688862364683,-0.5810276613480929,9,3,24,1,10,3,0,22.0,-1.5196849575596796,0.8214068336780322,0.9882688056694595,0.1147360516405317,0.47998785980142505,-0.12719621938347708,-0.44403536350996836,0.5697681470393975
5499,3,10,1.3461905466066642,1.1221464296536026,1,0,5,13,13,2,2,27.0,-0.40508635650355923,1.5089491737450216,-1.0118704488730614,-0.570951222850185,0.8721551909712382,0.6679808348084045,-0.7489565551856034,-0.6236283535923591
1635,3,7,-0.4373157419554242,1.6973662918810113,9,3,12,24,17,3,0,25.0,-1.645649867953008,-0.8974490164894412,-1.0118704488730614,0.8689920535803201,0.678142213818318,-0.3311846323353137,0.9185812117905259,-0.6236283535923591
1141,0,5,-0.4373157419554242,-0.32632831936680257,6,2,29,11,4,3,2,27.0,-0.7009130400030432,-1.2412201865229358,0.9882688056694595,-0.022401403257611637,1.3145103943061516,-1.419122834745109,0.6740090059673604,0.2610114942596699
2041,1,9,1.3461905466066642,0.5763621254079798,6,2,50,6,9,3,2,29.0,0.5797302156624649,-1.2412201865229358,0.9882688056694595,1.2118356908256784,1.6921478100379566,1.1212884191458192,1.931808921629355,-0.16214378824840636
6703,3,3,-0.4373157419554242,0.4161018652849208,0,0,13,46,9,3,0,24.0,-1.672369697430381,1.5089491737450216,-1.0118704488730614,-1.393775952239045,0.4678445005223167,1.5443754978607398,-0.9776474489423298,-0.6236283535923591
7818,1,9,-0.4373157419554242,0.7149545442388907,3,1,19,21,27,2,1,36.0,-0.2829385646069981,0.8214068336780322,-1.0118704488730614,0.5947171437840334,-0.05937383210994842,0.7586423516758876,-0.2809872262945246,-0.6236283535923591
2070,2,11,0.45443740232561997,-0.5107093839471589,6,2,59,48,23,0,1,70.0,-0.8058837986641504,1.5089491737450216,0.9882688056694595,1.4175418731728935,-0.6139673677413595,-1.742104488585517,-0.1962868952735149,0.46488097375954973
3134,1,9,-0.4373157419554242,-0.2682748577916127,7,3,5,13,13,2,0,18.0,-0.7638954951997076,-0.8974490164894412,-1.0118704488730614,0.38901096143681835,-0.5528996072048036,1.5632633138747987,0.5517229030557774,-0.6236283535923591
